atom_id,order_no,service_code,service_name,service_sequence,scene_overview_code,scene_overview_name,sop,vas_des,atom_status
642255,VASC000000320289,OW01V1602,入库其他服务需求,1,20251205,【入库】新单上架到预报单，无需更换包裹条码,背景：原入库单客户下错单，现已新下100%A+包无包裹码入库的单据，需要仓库根据新单WI51122738做上架。,,
642261,VASC000000320295,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
642288,VASC000000320304,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
642315,VASC000000320325,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
642330,VASC000000320328,OW01V1602,入庫其他服務需求,1,NULL,NULL,,NULL,CD
642453,VASC000000320334,OSF8V1601,出库其他服务需求,1,20260128001,【出库】补贴包裹/托盘标签,操作步骤：,,
642519,VASC000000320358,OW01V1602,入库其他服务需求,1,20250522001,【入库】指定商品拍照暂存,背景：怀疑包裹串仓，需开箱拍照；,,
642510,VASC000000320373,OW01V1594,上架前自提（无需WINIT打托）,1,NULL,NULL,1、补贴快递面单,,
642657,VASC000000320376,OSF6V1841,库内其他服务需求（库内异常处理）,1,20250421001,【库内】商品拆箱加/减配件,【背景】这个异常单是国内直发的整箱类型库存，整箱库存内部商品破损所产生的异常，该整箱商品内部的产品有部分破损，部分完好，客户想将破损的产品销毁，完好的商品正常上架。,,
642534,VASC000000320388,OW01V1602,入库其他服务需求,1,20250522001,【入库】指定商品拍照暂存,背景：怀疑包裹串仓，需开箱拍照；,,
642546,VASC000000320394,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
642567,VASC000000320403,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
642603,VASC000000320412,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
642792,VASC000000320421,OSF6V1651,库内商品拍摄视频,1,NULL,NULL,,NULL,CO
642624,VASC000000320427,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
642759,VASC000000320451,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
642789,VASC000000320454,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
642798,VASC000000320457,OSF6V1595,单品指定位置开箱拍照,1,NULL,NULL,根据客户指定位置辨识拍照并反馈结果,NULL,CO
642837,VASC000000320463,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
642840,VASC000000320478,OSF6V1603,库内其他服务需求,1,【Outbound】Customs clearance agent,【出库】代理清关,【背景】客户出库单WO12102337365  已经完成代理清关，VASC000000318420  但是由于出库单被作废，导致增值单取消  无法收取代理清关增值费。,,
642858,VASC000000320493,OSF6V1603,库内其他服务需求,1,20250407043,【库内】商品外观辨识+贴标上架,背景】M010000000006842287  -9件有部分贴错商品标签，需要仓库协助辨识后，更换新的sku标签，新单上架。,,
642885,VASC000000320502,OSF8V1749,审核出库单,1,NULL,NULL,仅万邑通内部发起,NULL,CO
642906,VASC000000320508,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
642933,VASC000000320523,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
644697,VASC000000320535,OW01V1602,入库其他服务需求,1,202507021814,【入库】上架前拦截,背景：入库单WI51143584 有6款贴错商品标签，需要做上架前拦截下来，新单上架，更换包裹标签以及商品标签。预计7.22到仓。,,
643005,VASC000000320556,OSF8V1601,出库其他服务需求,1,20250516,【出库】补贴/更换商品标签,操作步骤：,,
643074,VASC000000320565,OW01V1602,入库其他服务需求,1,20250430,【入库】“包裹条码批量异常（需客户处理）”辨识后补贴包裹标签上架,背景：这些异常货物都是第三方单品条码入库的，因系统未及时上传单品码绑定信息，导致仓库扫描上架触发异常；客户下单海外验，还需要重新贴包裹标上架；,,
643026,VASC000000320568,OSF8V1620,Winit线下尾程服务,1,NULL,NULL,"""1、仓库/尾程SD报价；",,
643038,VASC000000320574,OSF8V1620,Winit线下尾程服务,1,NULL,NULL,"""1、仓库/尾程SD报价；",,
643095,VASC000000320598,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
643107,VASC000000320613,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CD
643116,VASC000000320616,OW01V1602,入库其他服务需求,1,20250430,【入库】“包裹条码批量异常（需客户处理）”辨识后补贴包裹标签上架,仓库操作步骤：,,
643125,VASC000000320619,OW01V1602,入库其他服务需求,1,20250430,【入库】“包裹条码批量异常（需客户处理）”辨识后补贴包裹标签上架,仓库操作步骤：,,
643131,VASC000000320622,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
643137,VASC000000320625,OSF8V1716,Anker加急出库,1,NULL,NULL,仓库根据订单情况判断能否在【指定出库日期】之前完成增值，若无法操作加急，请“异常终止”增值订单，若可以操作，请填写加急实际操作工时并“完成”增值 注意（非常重要！！！）： 1. 加急增值完成标准： *标准出库：加急订单出库日期应早于应出库日期，若不符合此条件，请“异常终止”增值订单 *自提出库：加急订单暂存日期应早于应暂存日期，若不符合此条件，请“异常终止”增值订单 2. 仓库实际操作工时，请提前记录并如实填写，最终会根据此工时收取客户费用 3. 需要在出库前完成此增值，否则增值将会被自动“异常终止”,NULL,CO
643200,VASC000000320643,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
643254,VASC000000320649,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
643440,VASC000000320742,OW01V1602,入库其他服务需求,1,20260622001,【入库】补贴包裹条码原单上架,背景：Basic-9新客户首次入仓，需要整批补贴包裹条码，无需辨识，只有2个SKU，按托送仓；,,
643575,VASC000000320757,OW01V1602,入库其他服务需求,1,20250430,【入库】“包裹条码批量异常（需客户处理）”辨识后补贴包裹标签上架,仓库操作步骤：,,
643521,VASC000000320793,OSF6V1627,单品辨识（不开箱）,1,NULL,NULL,根据客户提供的辨识方法，在不拆单品外包装的情况下，仓库辨识单品数量/标签内容（含第三方商品标签）等差异并反馈,NULL,CO
643686,VASC000000320898,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
643713,VASC000000320901,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
643728,VASC000000320904,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
643863,VASC000000320994,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
643890,VASC000000321015,OW01V1652,入库-清除商品标签,1,NULL,NULL,按照客户提供的示例图，清除标签,NULL,CO
643953,VASC000000321027,OW01V1600,提供海外仓监控视频-少单品调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
645399,VASC000000321036,OW01V1594,上架前自提（无需WINIT打托）,1,NULL,NULL,1、补贴快递面单,,
644082,VASC000000321045,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
644007,VASC000000321054,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
644052,VASC000000321060,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
644043,VASC000000321072,OSF8V1842,补贴FNSKU（单SKU对应多个FNSKU）,1,NULL,NULL,1、根据客户提供的对应关系文件，给对应的商品进行补贴商品标签（覆盖原标签），标签使用增值附件中的标签文件。2、登记本次增值操作的增值贴标数量（SI数）及增值商品数量（SKU数）,NULL,CD
644142,VASC000000321075,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
644211,VASC000000321099,OSF6V1752,无主货找回（6个自然日内）-仓库创建无RMA退货单,1,NULL,NULL,步骤1：按照客户提供的快递单号或者POD尝试找回无主货 步骤2： ①若货物找回，请仓库创建无RMA退货单上架并反馈退货订单号，然后【完成】增值单 ②若货物未找回，请【完成】增值单  注意：此增值无论商品是否找回，请将增值单更新为【已出库】,NULL,RT
644187,VASC000000321105,OW01V1602,入库其他服务需求,1,202507021814,【入库】上架前拦截,仓库操作步骤：,,
644130,VASC000000321108,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
644880,VASC000000321138,OW01V1602,入库其他服务需求,1,202506170001,【入库】加固包装（含透明胶带封口、木箱加固等）,仓库操作步骤：,,
644199,VASC000000321147,OSF6V1660,审计盘点（非标）,1,20250407039,【库内】审计盘点,【背景】anker清货盘点,,
644271,VASC000000321180,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CD
644280,VASC000000321183,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CD
644289,VASC000000321186,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CD
644295,VASC000000321189,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CD
644349,VASC000000321210,OW01V1602,入库其他服务需求,1,20250407004,【入库】尺重/标签辨识后换标上架,仓库操作步骤：,,
644535,VASC000000321225,OW01V1674,入库-异常包裹开箱拍照,1,NULL,NULL,1、根据增值单需求信息找货 2、根据客户示例图片拍照、且需要拍外箱箱唛图、SKU条码图，开箱拍产品实物图以及产品实物标签图 3、按照SKU/包裹整理拍照文件并上传,NULL,CO
644397,VASC000000321231,OW01V1602,入库其他服务需求,1,20250407004,【入库】尺重/标签辨识后换标上架,仓库操作步骤：,,
644424,VASC000000321243,OW01V1602,入库其他服务需求,1,20250407004,【入库】尺重/标签辨识后换标上架,仓库操作步骤：,,
644598,VASC000000321333,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
644610,VASC000000321336,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
644622,VASC000000321342,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
644628,VASC000000321345,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
644865,VASC000000321378,OW01V1602,入库其他服务需求,1,20260320,【入库】	商品异常更换包裹标签商品标签新单上架,仓库操作步骤：,,
644892,VASC000000321390,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
644907,VASC000000321393,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
644913,VASC000000321396,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
644955,VASC000000321402,OSF6V1603,库内其他服务需求,1,20250407062,【库内】指定单品/库位商品更换标签上架,【背景】47箱是A+包裹，需要仓库开箱将里面的小商品更换FNSKU条码为X001BPDKVR。不要把透明计划二维码覆盖了，换好FNSKU标签后，需要原箱装回，然后原箱更换A+包裹重新上架，请拍摄1张换标前+1张换标后的小商品照片。,,
644943,VASC000000321411,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
645126,VASC000000321417,OW01V1602,入库其他服务需求,1,202506170001,【入库】加固包装（含透明胶带封口、木箱加固等）,仓库操作步骤：,,
645213,VASC000000321420,OW01V1602,入库其他服务需求,1,20250430,【入库】“包裹条码批量异常（需客户处理）”辨识后补贴包裹标签上架,背景：这些异常货物都是第三方单品条码入库的，因系统未及时上传单品码绑定信息，导致仓库扫描上架触发异常；客户下单海外验，还需要重新贴包裹标上架；,,
645177,VASC000000321450,OW01V1602,入库其他服务需求,1,202507151726,【入库】入库少单品/少包裹视频调查,入库发现破损，需要提供证明发起索赔，需要提供该WI49223618 入库单最近监控角度完整卸货视频，视频可发送给客服刘燕春。,NULL,CO
645255,VASC000000321483,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
645264,VASC000000321492,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
645633,VASC000000321498,OW01V1602,入库其他服务需求,1,INBOUND_PICKUP_BF_SHELVE,【入库】上架前自提,背景：WO11473785098 按原装箱方式全部换纸箱，贴发票面单、FEDEX面单、BV-FH0375标签和彩色电池标签。,,
645297,VASC000000321504,OSF6V1647,货权转移（改数模式）,1,NULL,NULL,,NULL,CD
645327,VASC000000321516,OW01V1602,入库其他服务需求,1,20250430,【入库】“包裹条码批量异常（需客户处理）”辨识后补贴包裹标签上架,背景：3单整单各7箱无箱唛，需补贴原包裹条码上架，整单都是同款SKU,,
645354,VASC000000321519,OW01V1622,入库-提供无箱单预报单上架,1,NULL,NULL,"""场景1：新入库单是无箱单，通过包裹推荐>商品预分拣上架",,
645315,VASC000000321522,OSF6V1647,货权转移（改数模式）,1,20250620001,【库内】IT改数收费,此类增值仅用于收费，IT系统改数，无需仓库实物流操作。仓库将增值单状态更新为“仓库已处理”.,NULL,CD
645348,VASC000000321525,OSF8V1601,出库其他服务需求,1,20250407013,【出库】指定位置贴商品/包裹标签/快递面单,操作步骤：,,
645333,VASC000000321528,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
645519,VASC000000321534,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
645363,VASC000000321537,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
645369,VASC000000321543,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
645375,VASC000000321546,OSF8V1779,交接 Master BOL,1,NULL,NULL,步骤1：确认客户关联的出库单据信息 步骤2：打印2份客户上传的 Master BOL文件 步骤3：2份都交给司机签字（每页均需要签字），签字后 ①其中1份文件拍照回传，并仓库存档2周及以上 ②其中1份+Packinglist+PO BOL(若有) 一起装入信封并在信封上写Load Destination code ：#### 交给司机,NULL,CO
645387,VASC000000321552,OSF8V1601,出库其他服务需求,1,20250819,【出库】交货时拍照,操作步骤：,,
645663,VASC000000321573,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
645429,VASC000000321594,OW01V1602,入库其他服务需求,1,20250929,【入库】海运整柜100%A+无包裹条码异常，新单无箱单或100%A+包直接上架,"背景:VASC000000319572异常包裹直接上架,[海运整柜100%A+/A包裹],不支持异常[B01E1615包裹条码批量异常(需客户处理),B0102E21包裹条码异常(需客户处理);整单退回.",,
645444,VASC000000321606,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
645510,VASC000000321636,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
645531,VASC000000321642,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
645543,VASC000000321645,OW01V1602,入库其他服务需求,1,20250522001,【入库】指定商品拍照暂存,仓库操作步骤：,,
645561,VASC000000321648,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
645567,VASC000000321651,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CD
645576,VASC000000321657,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
645594,VASC000000321660,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
645684,VASC000000321666,OW01V1602,入库其他服务需求,1,20250407020,【入库】组合后上架,仓库操作流程：,,
645690,VASC000000321669,OW01V1602,入库其他服务需求,1,20250407020,【入库】组合后上架,仓库操作流程：,,
645816,VASC000000321696,OW01V1602,入库其他服务需求,1,20250407020,【入库】组合后上架,仓库操作流程：,,
645822,VASC000000321699,OW01V1602,入库其他服务需求,1,20250407020,【入库】组合后上架,仓库操作流程：,,
645870,VASC000000321726,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
645990,VASC000000321738,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
646002,VASC000000321756,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
646044,VASC000000321759,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
650622,VASC000000321768,OW01V1602,入库其他服务需求,1,202506170001,【入库】加固包装（含透明胶带封口、木箱加固等）,仓库操作步骤：,,
646056,VASC000000321777,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
646098,VASC000000321792,OSF8V1601,出库其他服务需求,1,20250407013,【出库】指定位置贴商品/包裹标签/快递面单,操作步骤：,,
646116,VASC000000321795,OSF8V1601,出库其他服务需求,1,20250407013,【出库】指定位置贴商品/包裹标签/快递面单,操作步骤：,,
646146,VASC000000321813,OSF8V1749,审核出库单,1,NULL,NULL,仅万邑通内部发起,NULL,CO
646179,VASC000000321825,OW01V1594,上架前自提（无需WINIT打托）,1,NULL,NULL,1、补贴快递面单,,
646278,VASC000000321855,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
646284,VASC000000321861,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
646359,VASC000000321891,OSF6V1603,库内其他服务需求,1,20250407062,【库内】指定单品/库位商品更换标签上架,【背景】47箱是A+包裹，需要仓库开箱将里面的小商品更换FNSKU条码为X001BPDKVR。不要把透明计划二维码覆盖了，换好FNSKU标签后，需要原箱装回，然后原箱更换A+包裹重新上架，请拍摄1张换标前+1张换标后的小商品照片。,,
646383,VASC000000321903,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
646425,VASC000000321930,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
646575,VASC000000321948,OSF6V1841,库内其他服务需求（库内异常处理）,1,20250407056,【库内】商品包装加固,【背景】EB0426070931164183，这个异常单内的产品是个整箱类型的库存（SKU：SLEU-CL-D220P-118D3-1-32），需要将商品加固。,,
646704,VASC000000322008,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
646623,VASC000000322011,OSF6V1603,库内其他服务需求,1,20250407052,【库内】包裹错装换标上架,【背景】EB0526071331236810 包裹内商品错装，此异常提交拍照辨识后VASC000000320457异常单被关闭，实际异常还未处理，已经下了新单WI51235982 需要更换外箱标上架。,,
646725,VASC000000322095,OSF6V1647,货权转移（改数模式）,1,20250620001,【库内】IT改数收费,此类增值仅用于收费，IT系统改数，无需仓库实物流操作。仓库将增值单状态更新为“仓库已处理”。,NULL,CD
648102,VASC000000322098,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
647103,VASC000000322107,OSF6V1597,单品拆分后上架（拆分为多个SKU）,1,INSTOCK_SPLIT_SKU,【库内】拆分SKU,1、将商品01-08-03-0785下架全部库存。,,
646794,VASC000000322113,OSF6V1660,审计盘点（非标）,1,20250407039,【库内】审计盘点,盘点范围：[下单环节指定SKU],,
646842,VASC000000322173,OW01V1674,入库-异常包裹开箱拍照,1,NULL,NULL,1、根据增值单需求信息找货 2、根据客户示例图片拍照、且需要拍外箱箱唛图、SKU条码图，开箱拍产品实物图以及产品实物标签图 3、按照SKU/包裹整理拍照文件并上传,NULL,CO
646857,VASC000000322179,OW01V1599,提供海外仓监控视频-少包裹调查,1,NULL,NULL,根据到仓订单具体情况提供对应视频：,,
647028,VASC000000322191,OW01V1602,入库其他服务需求,1,20250430,【入库】“包裹条码批量异常（需客户处理）”辨识后补贴包裹标签上架,背景：3个增值单每单只登记了一箱，实际对应有6个入库单各7箱，要上架到原单；,,
646902,VASC000000322206,OSF8V1620,Winit线下尾程服务,1,NULL,NULL,"""1、仓库/尾程SD报价；",,
646977,VASC000000322215,OW01V1602,入库其他服务需求,1,202506120003,【入库】批量辨识商品后补贴商品条码及包裹条码上架,背景：原单为无箱单预报单，无包裹码，且不能LPN码直接上架，需要补贴商品条码覆盖；,,
646965,VASC000000322227,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
